Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"EC Legacy Regression Testing, OPSUI(eSOA Enhancement)",Chrome 130.0.0.0,,,12-11-2024 14:12:50,12-11-2024 14:15:10,2m - 19.917s,FAILED
,,,,,,,
Test Cases/EasyClaimLegacyLoginAndHospitalAndUser,Chrome 130.0.0.0,,,12-11-2024 14:12:51,12-11-2024 14:13:15,24.180s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,12-11-2024 14:12:51,12-11-2024 14:12:53,1.482s,PASSED
navigateToUrl(NavigateLoginPage),Chrome 130.0.0.0,,,12-11-2024 14:12:53,12-11-2024 14:12:54,1.024s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,12-11-2024 14:12:54,12-11-2024 14:12:54,0.052s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Username_Username""), Username)",Chrome 130.0.0.0,,,12-11-2024 14:12:54,12-11-2024 14:12:54,0.696s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), Password)",Chrome 130.0.0.0,,,12-11-2024 14:12:54,12-11-2024 14:12:55,0.532s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/input_Password_Password""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,12-11-2024 14:12:55,12-11-2024 14:12:57,2.385s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Connect - Easy Claims/span_Control Panel""))",Chrome 130.0.0.0,,,12-11-2024 14:12:57,12-11-2024 14:12:58,0.963s,PASSED
navigateToUrl(NavigateControlPanel),Chrome 130.0.0.0,,,12-11-2024 14:12:58,12-11-2024 14:12:59,0.662s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_Hospital Information (offline mode)""))",Chrome 130.0.0.0,,,12-11-2024 14:12:59,12-11-2024 14:13:01,2.113s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_b1 l1 bf homes, exchange 05 PAGPARTIA_a9fde9""))",Chrome 130.0.0.0,,,12-11-2024 14:13:01,12-11-2024 14:13:01,0.274s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Username_ConnectUserName""), HospitalUser)",Chrome 130.0.0.0,,,12-11-2024 14:13:01,12-11-2024 14:13:02,0.871s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_ConnectPassword""), HospitalPass)",Chrome 130.0.0.0,,,12-11-2024 14:13:02,12-11-2024 14:13:03,0.577s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Password_k-button k-primary""))",Chrome 130.0.0.0,,,12-11-2024 14:13:03,12-11-2024 14:13:03,0.288s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Hospital Code                          _698c28""))",Chrome 130.0.0.0,,,12-11-2024 14:13:03,12-11-2024 14:13:06,2.390s,PASSED
"setText(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_Hospital Email_Hospital.HospitalEmail""), HospitalEmail)",Chrome 130.0.0.0,,,12-11-2024 14:13:06,12-11-2024 14:13:06,0.552s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/div_Hospital Code                          _698c28""))",Chrome 130.0.0.0,,,12-11-2024 14:13:06,12-11-2024 14:13:06,0.271s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li""))",Chrome 130.0.0.0,,,12-11-2024 14:13:06,12-11-2024 14:13:07,0.303s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_User Management""))",Chrome 130.0.0.0,,,12-11-2024 14:13:07,12-11-2024 14:13:07,0.705s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/input_samplegmail.com_addUserBtn""))",Chrome 130.0.0.0,,,12-11-2024 14:13:07,12-11-2024 14:13:08,0.327s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/span_SELECT ONE_k-icon k-i-arrow-60-down""))",Chrome 130.0.0.0,,,12-11-2024 14:13:08,12-11-2024 14:13:08,0.649s,PASSED
"click(findTestObject(""Object Repository/Page_Login, User, Hospital - Easy Claims/Page_Control Panel - Easy Claims/li_Dr. Erlinda P. Tolentino Medical Clinic _78c317""))",Chrome 130.0.0.0,,,12-11-2024 14:13:08,12-11-2024 14:13:09,0.483s,PASSED
